ID,Calories_Burned
TEST_0000,172.8151718662557
TEST_0001,189.15232631296385
TEST_0002,53.501371209626086
TEST_0003,161.51369980613526
TEST_0004,225.84403044974897
TEST_0005,178.67733150004642
TEST_0006,98.00940829049796
TEST_0007,43.93171752599301
TEST_0008,79.20023697809665
TEST_0009,58.95066797531035
TEST_0010,123.08628955524182
TEST_0011,54.473009607616405
TEST_0012,14.018063148847432
TEST_0013,176.83159618647187
TEST_0014,229.53381914448983
TEST_0015,13.439811266987817
TEST_0016,97.68637871247483
TEST_0017,129.62937774742022
TEST_0018,158.10245987911185
TEST_0019,6.8693258558778325
TEST_0020,50.30237012670841
TEST_0021,89.50348194106482
TEST_0022,24.830331500634202
TEST_0023,86.40966602956178
TEST_0024,19.764621853581048
TEST_0025,127.90910275792703
TEST_0026,105.24630108501879
TEST_0027,188.822505255157
TEST_0028,121.0615123934549
TEST_0029,99.80638209501922
TEST_0030,25.00624931637867
TEST_0031,243.39960455635446
TEST_0032,54.77130410989048
TEST_0033,46.72064653012785
TEST_0034,133.24531065330666
TEST_0035,112.79254844268144
TEST_0036,37.680849079217296
TEST_0037,129.3994576203113
TEST_0038,11.131526542114443
TEST_0039,129.4505880757788
TEST_0040,201.50829939602409
TEST_0041,167.90266726007394
TEST_0042,145.79517697487609
TEST_0043,60.063693323361804
TEST_0044,68.06895437710045
TEST_0045,52.68564189778408
TEST_0046,77.64668493087811
TEST_0047,197.81467234353477
TEST_0048,139.23473613485112
TEST_0049,125.5729584111541
TEST_0050,11.063985987158958
TEST_0051,112.04870462049439
TEST_0052,158.3419810111809
TEST_0053,92.4657428599021
TEST_0054,68.69892270929995
TEST_0055,86.19151847565081
TEST_0056,159.98400343298272
TEST_0057,18.082775904331356
TEST_0058,30.513207519776188
TEST_0059,96.10079642421624
TEST_0060,38.88425950962119
TEST_0061,109.47185795402038
TEST_0062,89.97385541314725
TEST_0063,50.83899220127205
TEST_0064,34.35717825582833
TEST_0065,135.84521584228787
TEST_0066,230.72321249250672
TEST_0067,125.76715961818991
TEST_0068,101.69198960572248
TEST_0069,44.86134942185163
TEST_0070,125.32473966261023
TEST_0071,25.88729176047491
TEST_0072,9.207053985068342
TEST_0073,151.5680915529083
TEST_0074,32.24178344862594
TEST_0075,90.71823172323639
TEST_0076,63.854622000362724
TEST_0077,65.57030085699807
TEST_0078,44.46700403765135
TEST_0079,187.3764762991923
TEST_0080,173.5663528281002
TEST_0081,136.78450982320646
TEST_0082,90.31220391069655
TEST_0083,101.4917008811899
TEST_0084,56.2101955342805
TEST_0085,178.90026569987822
TEST_0086,125.12284889811417
TEST_0087,17.539380376991176
TEST_0088,144.7351132959593
TEST_0089,42.27741252757551
TEST_0090,41.24738159611297
TEST_0091,36.65621495604137
TEST_0092,24.31297227469622
TEST_0093,195.63413026119815
TEST_0094,4.74712440429721
TEST_0095,10.212985489561106
TEST_0096,238.71319974977814
TEST_0097,139.6383514155459
TEST_0098,186.3772770111682
TEST_0099,173.5870996874146
TEST_0100,13.297927435458405
TEST_0101,99.30712372472772
TEST_0102,187.63744374830276
TEST_0103,165.7520314118301
TEST_0104,64.49643376973108
TEST_0105,166.81483201174706
TEST_0106,36.73689937804011
TEST_0107,20.726993228818174
TEST_0108,188.75237169314642
TEST_0109,29.819779848869075
TEST_0110,111.39222149649868
TEST_0111,185.55942855015746
TEST_0112,47.39606630426715
TEST_0113,146.66510637183092
TEST_0114,55.608839547872776
TEST_0115,81.03385497354611
TEST_0116,79.00048035570944
TEST_0117,63.79881182295503
TEST_0118,14.368058163650858
TEST_0119,6.955596858257195
TEST_0120,186.46490859576443
TEST_0121,48.14730876486283
TEST_0122,42.817540876203566
TEST_0123,19.740165362978587
TEST_0124,32.242581074700865
TEST_0125,100.21228655935556
TEST_0126,46.94788082341256
TEST_0127,54.678777011911734
TEST_0128,102.90355156033183
TEST_0129,77.76071201324521
TEST_0130,60.06805728407926
TEST_0131,194.18782354486757
TEST_0132,69.1834458698504
TEST_0133,135.02764457011654
TEST_0134,104.21931439105538
TEST_0135,72.15097238420276
TEST_0136,72.3576150706649
TEST_0137,65.04879564893781
TEST_0138,176.23919259937247
TEST_0139,22.556887636572355
TEST_0140,122.4379006184754
TEST_0141,16.425946996540006
TEST_0142,111.59933519580227
TEST_0143,41.991419565922115
TEST_0144,11.459305411757668
TEST_0145,32.65964084700681
TEST_0146,165.11725511566328
TEST_0147,82.65035969857126
TEST_0148,120.01584234628535
TEST_0149,86.22494268632727
TEST_0150,41.87114867090713
TEST_0151,81.5540040806809
TEST_0152,69.59972159971949
TEST_0153,19.497370557917748
TEST_0154,93.30655994135304
TEST_0155,55.3043656880036
TEST_0156,128.77531473123236
TEST_0157,39.454844915890135
TEST_0158,198.7724508596002
TEST_0159,40.10557263236842
TEST_0160,128.75675996181963
TEST_0161,100.67952971994237
TEST_0162,115.09517882415093
TEST_0163,139.0762762799568
TEST_0164,56.52030852949247
TEST_0165,32.487551234189596
TEST_0166,41.6227852012089
TEST_0167,132.7484732712037
TEST_0168,202.24424588527472
TEST_0169,112.22154490699177
TEST_0170,74.35648288264929
TEST_0171,76.33499941951595
TEST_0172,5.569346423428215
TEST_0173,84.2368573761778
TEST_0174,15.51426297960279
TEST_0175,47.764726838388015
TEST_0176,4.953324978341698
TEST_0177,61.187418930087006
TEST_0178,176.12926010013325
TEST_0179,180.56267152279906
TEST_0180,45.55346447901684
TEST_0181,82.87762286240468
TEST_0182,68.0737527039164
TEST_0183,116.45659524323128
TEST_0184,127.20448705065064
TEST_0185,83.6439368112915
TEST_0186,12.092231581256783
TEST_0187,46.74340598589333
TEST_0188,157.1836923940573
TEST_0189,6.141433473254438
TEST_0190,40.98663257283624
TEST_0191,6.944634509462048
TEST_0192,157.95954586927837
TEST_0193,41.848875452778884
TEST_0194,175.13657143368619
TEST_0195,103.50629181129625
TEST_0196,6.283152758624055
TEST_0197,212.4452920164622
TEST_0198,4.0897101483278675
TEST_0199,9.08534184715245
TEST_0200,8.898768301660311
TEST_0201,130.74162668181816
TEST_0202,22.079657044669148
TEST_0203,40.73417561965471
TEST_0204,98.7636783895141
TEST_0205,90.5035895043984
TEST_0206,149.4837671108544
TEST_0207,83.3444678306987
TEST_0208,14.863164017588133
TEST_0209,65.96658253022179
TEST_0210,61.45435392345826
TEST_0211,194.76561587503238
TEST_0212,164.02678474290587
TEST_0213,16.57160872611712
TEST_0214,50.60354828601703
TEST_0215,61.762924993323395
TEST_0216,87.10253463368281
TEST_0217,140.01179497789417
TEST_0218,40.34808531074668
TEST_0219,97.75660543535923
TEST_0220,174.35591499650036
TEST_0221,66.63411371869006
TEST_0222,137.31306729724747
TEST_0223,190.12850417295704
TEST_0224,79.46246487280587
TEST_0225,31.061340847882093
TEST_0226,65.80770044619567
TEST_0227,134.23910775128752
TEST_0228,58.35871998309449
TEST_0229,6.415008644755289
TEST_0230,57.3693709334475
TEST_0231,49.78939275859739
TEST_0232,64.24133866955526
TEST_0233,78.86896773755143
TEST_0234,13.152065735368524
TEST_0235,50.01366578260786
TEST_0236,129.3917343605426
TEST_0237,18.71428098618344
TEST_0238,148.89436355381622
TEST_0239,19.93688351113815
TEST_0240,16.860235192041728
TEST_0241,192.59524251014227
TEST_0242,89.14493991265772
TEST_0243,10.957920731947524
TEST_0244,42.19175365776755
TEST_0245,70.2452798903978
